date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:06:00	860195/860195	---M--	200	added ('OK')	image/jpeg	etag:%229c4619a411f7d51:0%22	https://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/aspendos-antik-tiyatrosu-3.jpg	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/aspendos-antik-tiyatrosu-3.jpg	(from http://demo4.togdemyazilim.com/kentrehberi/aspendos-antik-tiyatrosu-72)
11:06:01	215/215	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Feb%202021%2008:05:59%20GMT	http://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/aspendos-antik-tiyatrosu-5.jpeg	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/aspendos-antik-tiyatrosu-5.2af.delayed	(from http://demo4.togdemyazilim.com/kentrehberi/aspendos-antik-tiyatrosu-72)
11:06:01	403984/403984	---M--	200	added ('OK')	image/jpeg	etag:%229c4619a411f7d51:0%22	https://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/aspendos-antik-tiyatrosu-4.jpg	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/aspendos-antik-tiyatrosu-4.jpg	(from http://demo4.togdemyazilim.com/kentrehberi/aspendos-antik-tiyatrosu-72)
11:06:03	214/214	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Feb%202021%2008:06:00%20GMT	http://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/aspendos-antik-tiyatrosu-6.jpg	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/aspendos-antik-tiyatrosu-6.2b1.delayed	(from http://demo4.togdemyazilim.com/kentrehberi/aspendos-antik-tiyatrosu-72)
11:06:03	267674/267674	---M--	200	added ('OK')	image/jpeg	etag:%22faa81ba411f7d51:0%22	https://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/aspendos-antik-tiyatrosu-5.jpeg	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/aspendos-antik-tiyatrosu-5.jpg	(from http://demo4.togdemyazilim.com/kentrehberi/aspendos-antik-tiyatrosu-72)
11:06:05	214/214	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Feb%202021%2008:06:02%20GMT	http://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/aspendos-antik-tiyatrosu-7.jpg	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/aspendos-antik-tiyatrosu-7.2b3.delayed	(from http://demo4.togdemyazilim.com/kentrehberi/aspendos-antik-tiyatrosu-72)
11:06:05	205629/205629	---M--	200	added ('OK')	image/jpeg	etag:%22faa81ba411f7d51:0%22	https://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/aspendos-antik-tiyatrosu-6.jpg	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/aspendos-antik-tiyatrosu-6.jpg	(from http://demo4.togdemyazilim.com/kentrehberi/aspendos-antik-tiyatrosu-72)
11:06:07	214/214	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Feb%202021%2008:06:04%20GMT	http://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/aspendos-antik-tiyatrosu-8.jpg	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/aspendos-antik-tiyatrosu-8.2b5.delayed	(from http://demo4.togdemyazilim.com/kentrehberi/aspendos-antik-tiyatrosu-72)
11:06:07	272099/272099	---M--	200	added ('OK')	image/jpeg	etag:%226db1ea411f7d51:0%22	https://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/aspendos-antik-tiyatrosu-7.jpg	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/aspendos-antik-tiyatrosu-7.jpg	(from http://demo4.togdemyazilim.com/kentrehberi/aspendos-antik-tiyatrosu-72)
11:06:09	207/207	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Feb%202021%2008:06:06%20GMT	http://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-0.jpg	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-0.2b7.delayed	(from http://demo4.togdemyazilim.com/kentrehberi/perge-antik-kenti-73)
11:06:10	485900/485900	---M--	200	added ('OK')	image/jpeg	etag:%22c06d20a411f7d51:0%22	https://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/aspendos-antik-tiyatrosu-8.jpg	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/aspendos-antik-tiyatrosu-8.jpg	(from http://demo4.togdemyazilim.com/kentrehberi/aspendos-antik-tiyatrosu-72)
11:06:11	207/207	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Feb%202021%2008:06:08%20GMT	http://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-1.jpg	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-1.2b9.delayed	(from http://demo4.togdemyazilim.com/kentrehberi/perge-antik-kenti-73)
11:06:11	298021/298021	---M--	200	added ('OK')	image/jpeg	etag:%2290e6ce6213f7d51:0%22	https://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-0.jpg	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-0.jpg	(from http://demo4.togdemyazilim.com/kentrehberi/perge-antik-kenti-73)
11:06:13	207/207	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Feb%202021%2008:06:11%20GMT	http://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-2.jpg	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-2.2bb.delayed	(from http://demo4.togdemyazilim.com/kentrehberi/perge-antik-kenti-73)
11:06:14	137310/137310	---M--	200	added ('OK')	image/jpeg	etag:%22e448d16213f7d51:0%22	https://admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-1.jpg	C:/My%20Web%20Sites/gunce_belediye/admin.togdem.com/AdminPanel_Assets/img/tarihi-yer/32/perge-antik-kenti-1.jpg	(from http://demo4.togdemyazilim.com/kentrehberi/perge-antik-kenti-73)
